state,county,state_house_blue_perc,density_km,days_counted,case_count_28_days,death_count_28_days,confirmed_infection(%_of_pop),death_perc(%_of_case),avg_daily_case_increase(%_of_pop),case_count_28_days(%_of_pop),death_count_28_days(%_of_case),years_of_potential_life_lost_rate,percent_fair_or_poor_health,percent_low_birthweight,percent_smokers,percent_adults_with_obesity,food_environment_index,percent_physically_inactive,percent_with_access_to_exercise_opportunities,percent_excessive_drinking,percent_driving_deaths_with_alcohol_involvement,chlamydia_rate,teen_birth_rate,percent_uninsured,primary_care_physicians_rate,dentist_rate,mental_health_provider_rate,preventable_hospitalization_rate,percent_with_annual_mammogram,percent_vaccinated,high_school_graduation_rate,percent_some_college,labor_force,percent_unemployed,percent_children_in_poverty,80th_percentile_income,20th_percentile_income,percent_single_parent_households,social_association_rate,injury_death_rate,average_daily_pm2_5,presence_of_water_violation,percent_severe_housing_problems,severe_housing_cost_burden,overcrowding,inadequate_facilities,percent_drive_alone_to_work,percent_long_commute_drives_alone,life_expectancy,age_adjusted_death_rate,percent_frequent_physical_distress,percent_frequent_mental_distress,percent_adults_with_diabetes,percent_food_insecure,percent_limited_access_to_healthy_foods,percent_insufficient_sleep,percent_uninsured_2,percent_uninsured_3,other_primary_care_provider_rate,median_household_income,household_income_white,segregation_index_2,average_traffic_volume_per_meter_of_major_roadways,percent_homeowners,percent_severe_housing_cost_burden,percent_less_than_18_years_of_age,percent_65_and_over,percent_black,percent_american_indian_alaska_native,percent_asian,percent_native_hawaiian_other_pacific_islander,percent_hispanic,percent_non_hispanic_white,percent_not_proficient_in_english,percent_female,percent_rural
Alabama,Limestone,22.86,57.091,56,41,0,0.06643956415645913,0.0,0.0011864207885081987,0.04952767509845135,0.0,7722.208550900001,20.11404561,9.2993630573,18.173356594,33.9,8.1,29.3,60.967360054,14.963383147,26.168224299000002,313.6,24.20817998,11.014042165,33.89759,27.034329999999997,47.82997,5987.0,43.0,46.0,92.007434944,58.79575447,42393.0,3.5453966457,15.8,111527.0,21752.0,25.630548119,9.1099764835,61.402510633,11.8,f,11.301636789000002,9.0909090909,2.0265003897,0.7170693687,87.64416834299999,41.2,77.701355287,377.45524586,13.574095701,14.11353788,13.8,12.2,3.5183538563999996,37.394783588,14.052032750999999,3.233256351,54.06867,64863.0,59454.0,31.651298175,49.284102759,78.017804893,9.517647439400001,22.55911161,15.189136357,13.493251814,0.826626739,1.5960654646999999,0.1923596814,6.145111984500001,76.11412647899999,0.9529881929999999,49.928255038,57.609142084
Alabama,Madison,22.86,161.27700000000002,52,227,4,0.07287693654031678,1.639344262295082,0.0014014795488522457,0.0677994450600488,1.762114537444934,8270.3059858,19.257825328,9.7419730665,16.820172701,32.9,7.5,22.0,69.313433549,15.580258807,32.044198895,625.4,19.915119881,9.4393471314,88.35439000000001,54.29459,143.51234,5439.0,46.0,45.0,93.194374686,73.195343377,179752.0,3.4603231118,16.9,130336.0,24871.0,30.058281584,10.801947674,63.257863887,11.6,f,11.943551268,10.677959967,1.2504465881,0.671668453,88.067607149,26.0,77.40538974100001,393.11560371,13.056339164,13.878305145999999,13.5,13.8,7.4673451232,36.153621615,11.833237482000001,2.9151720911,116.50146000000001,63755.0,74056.0,39.969107161,199.0231982,67.226138679,11.047094722999999,21.817695672,15.040147987000001,24.436932328,0.8097806662,2.6778966438,0.11513727800000001,5.068768604100001,64.595832685,1.1174545087,51.141959898,16.441514765
Alabama,Marion,22.86,16.004,48,85,6,0.3086820899402131,7.368421052631578,0.00643087687375444,0.27618923836755915,7.0588235294117645,11106.407394,22.256504668,9.4815506773,19.060203607000002,36.8,7.9,31.3,47.033402651,14.034900074000001,16.129032258,298.3,41.025641026,11.408083442,33.51993,16.79938,10.07963,8236.0,35.0,39.0,90.217391304,55.606441129,12549.0,4.0879751375,27.4,74517.0,15563.0,26.485623003,10.391177555,93.312804516,10.5,t,11.133360032,9.3897477624,1.2815378454000002,0.8810572687,86.13312878200001,29.5,74.469236806,536.10616481,14.728681049,15.233412284000002,20.4,13.3,3.2545426263999997,37.537653308,14.475942475,3.0531996916,70.5574,37887.0,35952.0,30.003377226999998,56.105226118000004,75.360301343,9.5042031223,20.774115512999998,21.23777845,3.7832207775,0.4233444209,0.3259080066,0.0638376508,2.5736652891,91.825420825,0.5100963906,50.656855828000005,88.854951911
Alabama,Mobile,22.86,129.709,50,1172,61,0.34068456531845653,5.756929637526652,0.006813691306369131,0.283782736711607,5.2047781569965865,10464.359728,22.399091396,11.822395207000001,19.369969149,36.3,6.4,30.6,70.217582907,15.193298105,34.933333333,732.4,35.514848971999996,11.719890151,67.15706,50.99612,92.32472,6431.0,35.0,41.0,83.709920379,59.526485353000005,187406.0,4.6946202363,31.4,95084.0,18037.0,44.07217287100001,11.66793492,81.859429463,10.8,t,16.618047452,14.783243225,1.9350447297,0.7649423052,86.228035515,36.5,75.093559904,495.73038931,14.41975759,15.581445389,14.0,17.9,10.265925301000001,37.291412392,15.248283052,2.7672154645999996,111.41805,43598.0,58079.0,50.62611551,252.62364518,64.890811199,14.773927884,23.37386437,16.202988711,35.745618805,0.9389569240000001,2.0659469205,0.043262108,3.0568667116,56.721698968000005,0.7371869276999999,52.36890252,20.020242523
Alabama,Montgomery,22.86,112.931,56,289,4,0.23238272955969358,2.8142589118198873,0.004149691599280242,0.12600114229409276,1.384083044982699,9820.775785799999,23.875086221999997,12.423542205,19.68315291,37.7,5.5,28.7,73.784786561,13.851006740999999,28.220858896,1247.8,36.948680268000004,11.005422221,97.50889000000001,74.41431999999999,143.51333,6020.0,43.0,38.0,81.608133087,62.194804773,105579.0,3.9960598225,31.3,100500.0,18312.0,51.937517643999996,15.045489442000001,70.174446249,11.9,f,18.304164821,16.559503665999998,1.8442622950999998,0.8916703589,84.564242953,20.8,76.128189581,445.32371856,15.418684802000001,14.949744527,13.9,20.7,14.572141064,37.118912531,14.337316552,2.6611776814,124.46681000000001,49640.0,68120.0,47.990036501999995,359.06387109,58.580731341,16.990724121,23.375841036999997,15.136669870999999,58.54546582,0.336636207,3.1905139460000003,0.0952326112,3.5156336512,33.288448506,1.4398041829,52.816892051,10.491230059
Alabama,Morgan,22.86,79.66,45,84,0,0.07280944012051217,0.0,0.0016179875582336039,0.070298769771529,0.0,9540.7807595,20.554282339,8.768373036,18.855706149,32.4,7.9,26.6,59.229224203,13.550369498,26.02739726,297.9,37.469702388,11.560252215999999,48.81415,52.0619,144.4298,6098.0,41.0,44.0,90.196078431,55.908753458999996,56339.0,3.5197642841000003,20.1,96011.0,20893.0,31.042357274,12.540187514000001,80.356858265,11.6,f,13.440918445,11.376389042000001,2.0470053071,0.48738221600000003,89.01153050200001,34.9,75.536497459,463.40090599999996,13.737094450999999,14.412937564000002,12.7,12.9,4.0842018116,37.51680578,14.872561583,3.0335398419,68.85606999999999,52797.0,53372.0,46.178823159,123.43411940000001,72.137755773,10.176970916,22.813190135,17.468447967,12.659439579,1.100857342,0.7019959862,0.1528268774,8.4533416185,75.335253466,2.0952499933,50.724248251000006,38.597372165
Alabama,Shelby,22.86,95.959,54,319,10,0.18350975215931517,4.748603351955307,0.0033983287436910215,0.16351846630955738,3.1347962382445136,6106.0160751,16.489439968,7.283763277699999,15.561157468,35.0,8.6,25.0,83.69838788199999,17.049655132999998,21.551724138,254.2,14.117792117,7.8591340516,80.52246,50.9951,79.73779,5125.0,41.0,44.0,94.22158548200001,76.46754728399999,112891.0,2.8514230541,8.9,136513.0,32658.0,19.338214812,11.142061280999998,60.55138718600001,12.0,f,10.554385041,9.4728445124,0.941532789,0.46089017649999997,86.13184139200001,47.3,80.48575011300001,295.23595698,11.72232451,12.485849688,10.5,9.3,4.3024797992,36.703100071,9.9107638247,2.8265652385,54.70383,75663.0,78109.0,25.92092223,113.39836904,79.672658564,9.1641950952,23.478607556,15.338862438,12.891097645999999,0.39451663600000003,2.258155739,0.0579489771,5.7786719949,77.531095421,1.5833085968,51.661281275,22.944870185
Alabama,St. Clair,22.86,51.065,52,72,0,0.09450552079719594,1.2658227848101267,0.0018174138614845373,0.08613161389111529,0.0,9942.7580256,19.272571246,8.770949720700001,18.335301284,36.6,8.4,30.7,42.332491955,15.148344211,18.367346939,242.6,31.569716457,10.041068328,17.007,29.315590000000004,20.29541,6284.0,38.0,39.0,88.405797101,55.491864721000006,39683.0,3.4951994557,15.0,98954.0,23476.0,26.323713926999996,8.6168777424,95.286074784,12.0,f,10.556079171,9.323786794,0.8796732642,0.7068803015999999,86.622582592,53.6,74.950954951,474.62400796,13.327556375999999,13.87561746,13.8,11.7,1.5678584072,36.630768777,12.920792079000002,2.6393240292,50.73853,57284.0,56223.0,25.914000225,49.022614257,78.94131543,10.06700547,22.692524524,16.617431503,9.3257413463,0.3596797835,0.8907430375,0.07554402980000001,2.5076107790999997,85.60153343100001,0.4764515932,50.35855226100001,72.796765279
Alabama,Talladega,22.86,43.129,51,61,2,0.08749437970130391,2.7777777777777777,0.0017155760725745867,0.07412718280249359,3.278688524590164,12063.089161,23.197124311,11.628289474,23.159862261,38.8,7.0,34.9,48.021047259,13.932033355,26.363636364,729.4,33.519865697,10.302041075,31.224629999999998,28.81195,18.7904,5467.0,36.0,34.0,92.70239452700001,52.011855126,34978.0,4.2798330379000005,26.4,82924.0,16556.0,45.780863833999994,12.364953475,101.44711323,11.5,f,13.175460903,11.328061965,1.4144945963,1.0807374444,84.869462025,34.0,73.132460576,573.7773417999999,14.59414673,15.531290335,16.3,17.2,5.854664594299999,42.18156803,13.124557906,2.4401473297,53.865809999999996,41630.0,49074.0,28.252678399999997,69.264346917,71.296207852,11.634589682,21.19306509,18.001202585999998,32.567520168,0.4083780127,0.6576639776,0.0275592524,2.3588214662,62.496868266999996,0.4956467009,51.67109285,55.81533825100001
Alabama,Tallapoosa,22.86,22.421999999999997,46,304,23,0.7569204152249135,13.015873015873018,0.016454791635324206,0.7304882737408689,7.565789473684211,10543.51064,22.847306751999998,14.974293059,18.180067185,36.0,7.2,30.0,68.805267205,13.18244811,23.076923076999996,521.1,43.062200956999995,11.904836930999998,49.163000000000004,27.162509999999997,29.63182,4305.0,34.0,43.0,89.892473118,49.884151993,17772.0,4.1863605672,30.7,87176.0,15691.0,43.519494204,14.011454979000002,86.801298587,11.4,f,17.074663403,13.070669168,3.6413708689999997,1.4687882497,87.074692974,36.4,74.530869445,497.48238771,14.515253377999999,15.307715129000002,15.9,16.6,4.3249543956,41.194392541999996,15.074818298,3.1480013587999998,86.42616,42205.0,52985.0,35.233149437,44.024045928,72.847762646,13.442260122,20.665728326,21.5596217,26.779761464,0.42719213770000003,0.6197989975,0.0592636492,2.3507914166,68.780403487,0.2394274561,51.522334988000004,74.226259131
Alabama,Tuscaloosa,22.86,56.867,56,192,0,0.13819250369883282,1.486988847583643,0.0024677232803363004,0.09863554167351635,0.0,8773.640749099999,20.262329983,10.906588680999999,17.872632402,34.6,7.1,30.0,75.66065263899999,16.051988082,33.160621762,947.5,21.203100874,9.3086830807,72.18097,47.86727,132.11368000000002,5853.0,45.0,44.0,88.524590164,64.304939259,101569.0,3.6566275143,20.9,103302.0,20589.0,37.560155118000004,11.06774906,60.932234026,11.3,f,17.057069847,15.209563589000002,2.0655877341999997,0.6388415673,85.51247858800001,25.3,76.260147716,430.20854157,13.876571197,15.107115770999998,11.9,16.4,6.4940425646,37.904663329,11.727262077,2.3531742538,96.21321999999999,52557.0,63524.0,49.148213629,229.95362607,63.150913939,15.220118530999999,20.94719761,13.279817720999999,31.844661124,0.33459224260000003,1.6246152668,0.0660568376,3.8844292545999997,61.220328273999996,0.942408377,51.850788135,25.508075785
Alabama,Walker,22.86,32.71,50,97,0,0.15666263819882725,0.0,0.0031332527639765452,0.14472643719320233,0.0,15205.873711000002,24.371718875,10.18957346,22.68098456,39.6,7.5,35.7,43.984900706000005,13.836303082,24.489795918000002,360.6,45.57959699600001,11.670766468,40.58822,47.08763,45.51804,6561.0,43.0,40.0,90.358467244,52.907894737,25132.0,4.249562311,24.7,85878.0,17005.0,32.08887014,14.674201505,112.20985407,11.6,f,12.264338162,10.118688393,1.7066878349,0.8136535026999999,85.183808344,39.9,70.310740862,704.94002426,15.735298639000002,16.262088012,14.2,14.6,5.2100697439,39.476724089,14.984980152,2.9317515511,75.34021,45434.0,43859.0,30.509477071,27.610995776,76.07045854,10.229156924,22.198678407,19.323193797000002,6.0633171666,0.5572036226,0.6058608404,0.1083015492,2.5647062516999997,88.923419818,0.6148048986,51.279998744,74.087999642
Alabama,Washington,22.86,6.2829999999999995,49,38,2,0.2730220123997497,4.166666666666666,0.005571877804076524,0.2161424264831352,5.263157894736842,12133.238991,23.040858821999997,12.2909699,20.790092076,32.9,7.2,34.1,18.286786872,13.989782316,40.0,483.9,32.044491525,13.909465020999999,18.14772,12.2115,24.42301,5311.0,32.0,28.0,92.67241379299999,49.56622325,6667.0,5.834708264600001,25.8,81850.0,16211.0,40.488466757,15.123102050999998,127.24631766,10.1,f,10.057236304,6.728343145499999,1.6353229763,1.9460343418000001,83.764921947,53.4,74.318874463,521.47871594,15.246258072,15.482226358,16.6,17.2,3.5835658857,38.755900206,17.545659758,4.3116883117,54.95176,44424.0,45506.0,33.119125975,15.062123162999999,83.80223073100001,7.7526450201,22.005128831,19.111002564,23.330076931999997,7.8581023324,0.9036512395,0.10990352910000001,1.5813896691,65.117841006,0.524115555,50.818170717,100.0
Arizona,Apache,43.33,2.474,48,549,6,0.9334093786080933,1.4903129657228018,0.019446028721001943,0.7636985824975309,1.092896174863388,15888.929646,25.951201969,7.2624931356,21.513107022,33.5,2.0,27.2,19.294443357000002,12.944995817999999,29.444444444000002,892.4,37.330206196,19.17271189,32.12021,65.4432,89.11415,5244.0,20.0,38.0,72.58842010800001,49.474891357,20665.0,10.065327848999999,47.3,73095.0,9578.0,50.97166820100001,3.4913275424,201.75745752,5.7,t,31.88630491,7.3392461197,14.392764858,16.61498708,77.490226309,39.3,72.92321108600001,598.95783457,18.483833146,18.000958482,16.8,24.2,47.39151395,34.940378923000004,22.996955521,11.29498164,75.19006,33652.0,56618.0,90.418869697,14.330120694000001,78.391762687,6.7013129102999995,27.177030828000003,15.297000752,0.5054443176,74.949177087,0.449747974,0.0417722577,6.3911554206,18.124982595,5.642957936799999,50.834052744,74.06107553300001
Arizona,Cochise,43.33,7.818,48,39,0,0.032559838630263176,2.4390243902439024,0.0006783299714638162,0.03097155381903083,0.0,7452.3219191,18.069448591,7.834015630800001,14.99584566,29.8,6.8,24.7,59.666072815,14.74556738,31.313131313000003,363.9,34.250972395,10.456419859,54.5064,55.218109999999996,120.69102,3324.0,37.0,33.0,87.70040899799999,65.338994474,49774.0,5.603327038200001,22.8,93200.0,19650.0,35.877973488,8.416428869199999,89.991460317,7.5,t,16.199471867,12.757371960999999,2.9047328864999997,1.4422100345,78.78584277899999,22.1,78.75697821,367.31385023,12.805154148,12.944410418,10.5,13.9,14.470191804,30.933688619,12.291225772999999,6.4007685192,82.82717,49164.0,52293.0,24.867659463000003,36.781501596999995,69.169543147,11.975504170999999,21.544529463000003,22.34440325,3.9465173148000003,1.7551471168000001,2.2678867240000002,0.4220241382,35.633825037,54.857616155,4.5585582548,49.215113986000006,36.30106741
Arizona,Coconino,43.33,2.969,51,498,44,0.45931026791937324,8.34597875569044,0.009006083684693593,0.3470963784883883,8.835341365461847,8704.7846364,15.884514142,7.9854325812999996,15.990186028,23.8,6.1,17.0,82.8761875,17.401343193,22.672064777,751.5,18.648902008,13.11674912,84.53145,75.60166,206.50454,2370.0,31.0,39.0,81.59047314600001,70.024113187,77083.0,5.4914832064,17.3,110744.0,21815.0,36.588881263000005,9.3765982838,103.37693226,5.6,t,25.303494140999998,16.616476662,7.357753615499999,4.5392167212,69.483495862,15.8,78.98000550100001,365.93229177,12.936191602000001,13.355557060999999,7.5,18.0,13.831680319,30.633103244,14.843648015,8.7075272313,102.90226,60187.0,64741.0,59.290096122,106.37638816,60.574075641,16.865307931,20.618253602,12.498774973,1.2509275204,27.590406989,2.0587452924000003,0.1848040657,14.272613997999999,53.990787796999996,2.1676224151,50.592913044,31.46606557
Arizona,Graham,43.33,3.2310000000000003,55,9,0,0.04634755516646497,0.0,0.0008426828212084541,0.023173777583232486,0.0,8634.641164700002,18.914279632,7.9243353783,17.53449299,34.8,6.3,23.3,55.599140247,17.132750887,36.111111111,496.5,42.539946047,10.018351118,58.71991,65.66506,42.02564,2766.0,33.0,38.0,85.559772296,55.466437506000005,14878.0,5.1350988036,24.4,91804.0,19569.0,35.332221023,4.8043559494,77.87666878600001,6.0,f,17.178195144,10.009487666,7.2377462208,2.0155748969,79.64415689399999,16.3,77.315999195,411.52735896,13.59065329,13.1929337,9.9,14.7,19.00577286,29.297635075,12.158744904,6.3433541312,86.67787,50157.0,56013.0,73.722071828,13.150366706,69.254312743,9.590131317200001,27.019857113,13.947257827,1.4603908384,13.634692162,0.6907963858,0.21275478039999998,33.139840303,50.998108846,2.4386765544999998,46.724627022,46.437399248
Arizona,Maricopa,43.33,187.753,103,2,0,0.12317703560919906,4.3076923076923075,0.0011958935496038743,4.4588972166225906e-05,0.0,6474.4537293,15.622654225,7.1653733274,13.686398250999998,26.9,7.7,20.4,91.60261527200001,18.210424052,25.70390554,588.2,25.987960941,12.081175995,70.35005,66.81291,134.89543,3050.0,42.0,47.0,77.647877747,65.36831258,2229526.0,4.140207380400001,18.2,121054.0,27010.0,34.117561599,5.3029544933,75.113150495,10.6,t,18.18308956,14.567583097,4.4107815314,0.6671942368,76.26490192199999,37.6,80.379854898,308.05485835,10.955554448,11.638687107,8.9,13.7,4.3994726153,34.267942269,13.866355289000001,7.9378489602,105.71721000000001,65234.0,68702.0,32.393747135,885.04615758,61.357985806,14.336364086,23.868284020999997,15.173695436,5.466144194400001,2.8070492044,4.5977350264,0.29051261170000003,31.278441398000002,54.902054582,5.1505854956,50.537178541,2.3637996949
Arizona,Navajo,43.33,4.3,52,712,21,0.8519346579640115,3.7037037037037033,0.01638335880700022,0.6418809274818794,2.9494382022471908,13754.907935,24.284684904000002,8.7178534955,20.611978362000002,34.0,4.6,28.9,56.347662612,13.64950539,25.339366516,811.3,44.140030441,15.120113587,62.410509999999995,64.28539,78.77224,3413.0,30.0,39.0,78.216307692,51.599839615,40598.0,7.7614660821,40.2,82215.0,14269.0,43.391808897,6.7917324425,148.77108125,5.7,t,25.051334702,11.226415094000002,9.1669111176,7.7882076855,73.426444914,23.6,74.442247892,519.7273987,15.781991632,16.405609189,15.4,20.9,25.005407877,35.417843513,18.300809544,8.8575308887,94.16452,40650.0,50676.0,81.328921863,65.467596555,69.058621792,11.574658919,26.684775227,18.117615103,0.8022092444,45.618180995,0.6854090271,0.11498936119999999,11.452759292,41.695866721,3.3873591493,49.94703246,54.13824232899999
Arizona,Pima,43.33,44.005,60,973,68,0.14513801957262581,8.618421052631579,0.0024189669928770968,0.09290742963431903,6.98869475847893,7369.9002317,17.160990512,7.260364388099999,14.916461188,25.0,7.5,19.8,87.846322875,16.971564586,28.248587570999998,647.8,24.488423848000004,10.86259278,84.37878,63.03696,182.66281999999998,2929.0,46.0,47.0,73.417255075,66.878790117,486261.0,4.4889472937,22.2,101894.0,21344.0,40.124887583,6.3064093651999995,87.28369793799999,7.9,t,19.502263587999998,15.855447735999999,3.9631755988,1.1140898859000001,76.92290056,34.9,79.56641409699999,348.2490477,11.680490640999999,12.438078197000001,8.4,13.6,7.6811171816999995,30.909934816,12.681213318,6.3147772198,96.91331,53395.0,57619.0,33.270792029,1864.7979149,62.390030606,15.633716842,20.858592226,19.753665046,3.3891747741000002,4.3292434699,3.3974513821,0.23463221539999998,37.551067153000005,51.431420122,4.2099258652,50.777664322,7.5234911447
Arizona,Pinal,43.33,33.249,63,247,7,0.12230195618305535,3.356890459363958,0.0019413008917945295,0.05337205508341814,2.834008097165992,6770.1018859,20.091217453,6.9917203312,16.274473498,32.6,7.6,28.5,66.048646779,16.129454833,25.657894737,372.6,28.594927053000003,11.027964753,16.037670000000002,31.0866,70.89534,3118.0,38.0,42.0,80.753066589,53.33965416,178216.0,5.0231180141000005,17.5,98542.0,24253.0,33.167796575,3.4167214813999998,64.530936597,11.7,t,15.382262997,11.97312395,3.6964831804,0.8103975535,78.389364677,52.2,82.236621291,311.16086047,13.00784881,12.55267626,12.8,13.3,7.2032499213,35.490790841999996,13.22099572,6.4990995224,51.88555,58848.0,58481.0,33.527264003,63.831505402,74.38121877,12.243195005999999,22.538455689,20.380508925999997,4.5218702056,6.6525323277999995,1.9166342382,0.4262666112,30.425953509,56.567547379,3.3825808607999996,47.909370261999996,21.904622508000003
Arizona,Santa Cruz,43.33,14.503,50,34,0,0.08172394511591896,0.0,0.0016344789023183793,0.07312142457740119,0.0,5084.1966057,26.579217588000002,6.938499662100001,14.571449262,26.9,7.8,20.3,66.661746099,14.138932497999999,23.333333333000002,541.0,37.208942523000005,13.993283224,49.77062,25.80035,34.400459999999995,2337.0,33.0,34.0,89.797927461,52.813981043000005,19325.0,9.3298835705,36.0,82421.0,18028.0,40.748538012,4.1114861941,52.617051375,7.6,t,22.554697555,17.140987897000002,5.8236808237,1.287001287,84.550363935,25.1,83.55016695,221.2592789,15.056005283,13.959103952000001,8.0,9.6,12.807902716,31.432524876,17.101002922,7.9848203222,25.80035,40545.0,51972.0,16.077957602999998,167.70962414,66.182760855,16.465430017,26.735610931,18.105394423,0.39560534070000003,1.4082690116,0.7632603040000001,0.1462019737,83.44477650399999,14.858850594000002,13.091438879000002,51.682397712,26.883171658000002
Arizona,Yavapai,43.33,11.168,50,87,2,0.07230996303684831,2.3529411764705883,0.001446199260736966,0.03700568696591648,2.2988505747126435,7756.0396425,15.400511422000001,7.1684030477,17.065330070999998,23.0,6.8,23.2,84.53038150399999,16.694771853,17.903930131,213.0,26.799468792,12.924381970999999,62.234840000000005,65.08816999999999,187.07461,2246.0,42.0,42.0,82.083333333,59.569615232,105618.0,4.4679884111,19.2,92521.0,22249.0,31.399663632,8.8969531223,122.37957725,5.1,t,17.138423672000002,14.344640434,2.6807212799,0.9363796886,76.225737142,28.2,78.94590110899999,345.11635613,12.269973847000001,12.872825684,10.7,14.9,12.606566425,29.894187849,14.25306233,9.062229685,102.5893,48758.0,50595.0,26.312626041999998,63.225913506000005,71.92704698600001,15.043390254,16.244886699000002,31.586297862,0.693555409,2.1229088809,1.1819322134999999,0.1487113835,14.675442794,80.357596996,1.5569647324,51.153267555,33.197177693
Arizona,Yuma,43.33,14.956,49,98,1,0.07437309097372619,0.628930817610063,0.001517818183137269,0.045840018336007336,1.0204081632653061,6104.0695936,22.726376366,5.9683313033,13.32703585,36.9,6.8,26.3,83.55359615,17.706147391,29.032258065,590.3,42.05673048,14.199480988,47.22118,28.756220000000003,56.56961999999999,3604.0,37.0,39.0,88.75193662,55.331333515,97636.0,17.041869802,28.3,86694.0,19879.0,31.404911696,4.5775631945,64.096667845,8.0,t,18.434966514,12.776465536,6.2812830454999995,0.8389143461,81.59355877600001,19.9,82.926694812,305.36025695,13.340068423,12.352803527999999,14.1,16.1,9.5970112012,29.774122311,17.657922195,7.2889646483,73.06909,44116.0,49704.0,17.097502986,70.884199271,67.085271104,13.529267835999999,25.217793031,18.775456328,1.8917823201,2.2740986574,1.587249208,0.2507919747,64.312584854,30.417483783,14.117653167,48.471677478000004,10.42957635
Arkansas,Benton,25.71,96.57,50,112,0,0.05240829677553436,0.0,0.0010481659355106871,0.05060111412810214,0.0,6154.4418225,16.233360057,7.5935096831,16.513156719,29.3,8.2,23.8,77.304496722,17.615493853,27.722772276999997,289.1,28.120271986,10.426607884,60.458130000000004,41.08463,224.49818,3144.0,44.0,51.0,90.44628099200001,61.882773715,134404.0,2.8808666409,12.1,124264.0,29912.0,22.838375911999997,8.5617724371,61.201124425,10.4,t,11.106061467,8.355422381,2.8461057774,0.5226381867000001,85.112167499,21.1,79.857051954,312.43336254,11.599514666,12.345304542000001,9.0,11.1,5.3032876628,30.302485455,12.854291417,5.2171692051,69.33032,68978.0,66334.0,31.817273835,108.4527881,66.37973985800001,8.7419856014,26.253448175,13.410098016,1.7893825566,1.8843907736,4.0831523653,0.7167801384999999,16.864875572,72.970712525,3.3341507309,50.264849161,25.160048613
Arkansas,Boone,25.71,23.671,50,4,0,0.01083922716310327,0.0,0.0002167845432620654,0.01083922716310327,0.0,8901.302771200002,21.217831003,6.9174370417999995,19.902994421,34.4,7.0,30.2,53.957672818,14.199844895,15.789473684,361.1,41.822462263,8.6164801628,74.90436,53.36179,117.39594,3839.0,39.0,46.0,92.59259259299999,59.39239332100001,15856.0,3.5380928355,21.5,84500.0,20876.0,27.323600973,10.700623311000001,82.53699426,9.4,t,11.891165603,9.1956373551,2.5529056097,0.5643265032,80.546031746,23.3,76.812035712,437.75347211,13.173092387,14.413800477999999,14.5,14.6,10.356405747,29.649116161,10.460901088,4.0473726572,93.38314,44482.0,43262.0,25.898508372,69.004290575,71.54001345,8.7517433752,22.926894344,20.659018143,0.36286019210000003,0.8697972251999999,0.6883671291,0.1147278549,2.6120597652,93.601921025,0.0485714286,50.792422625,62.198195268999996
Arkansas,Bradley,25.71,6.789,51,11,1,0.09558567952728537,9.090909090909092,0.001874229010338929,0.09558567952728537,9.090909090909092,11116.727916,28.442057219000002,9.7664543524,21.76763047,46.4,6.5,40.8,66.996871741,12.55795627,0.0,533.9,42.963612451,11.556740465999999,55.228280000000005,36.70735,27.530509999999996,7001.0,30.0,50.0,90.163934426,46.542553191,4362.0,4.4933516735,29.8,84838.0,15350.0,45.248337896,11.966126657,90.91074383200001,9.8,f,17.802197802000002,14.430665162999999,4.3956043956,1.5384615385,81.231813773,29.1,73.654388065,539.01952668,15.641477363,15.617208446,16.1,20.1,5.1734806802,38.025598255,14.388606973,4.8558421851,27.530509999999996,37729.0,53183.0,11.250054530999998,5.3337241966,62.508265374,13.126491647,23.960723135,18.968523447,27.23685418,1.5233550518,0.4588418831,0.0458841883,15.710746077000001,55.272093237,3.0294174945999996,51.307699367,49.59158846
Arkansas,Clark,25.71,10.059,50,31,0,0.13916068710589258,0.0,0.0027832137421178516,0.13481191563383343,0.0,9843.249169399998,23.742513205,9.1074681239,19.33947371,26.9,5.1,38.3,66.879756469,14.855332362999999,38.461538462,690.8,18.383628165,7.2066968781,44.85713,49.86175,253.84162,4252.0,38.0,49.0,84.293193717,62.012692656000006,9580.0,3.8204592901999996,26.4,84526.0,17149.0,38.948370212,15.251424214000002,65.94189984,10.1,t,14.968696642000001,12.246543779000001,2.2766078543,0.8537279454000001,76.889786497,27.6,75.638718913,458.46639957,14.417022015999999,14.702300592,14.8,19.5,21.455667302000002,33.236006879,8.5299609574,3.6208487085,81.59195,45408.0,44905.0,30.48734761,127.76573981,62.680776013999996,10.892549790999999,18.965595395,16.712751009,24.110421105,0.6527355968,0.6391369385,0.0543946331,4.8819183174,68.437514165,0.7972074154000001,52.622274602,54.377038487
Arkansas,Cleburne,25.71,16.941,53,73,4,0.2772429726607624,5.555555555555555,0.0052309994841653286,0.281093569503273,5.47945205479452,10497.199191,20.06844482,7.7208153181,17.409398052,36.6,7.6,34.3,65.79129765100001,14.058202474000002,22.222222222,211.6,38.253728118000005,9.1217696014,55.89269,36.050470000000004,88.12337,4667.0,37.0,44.0,92.045454545,45.816812053999996,9174.0,4.5345541748,23.8,82092.0,20905.0,29.04040404,15.170871925999998,102.86600516,10.1,f,10.714285713999999,8.7126774351,1.833976834,1.0135135135,81.609426931,32.6,75.71160271,472.06113206,12.740515755,13.712178659000001,11.7,14.9,3.2608803105,30.658296193,10.680327265,4.8166062072,60.08412,44902.0,45000.0,27.118450721,8.2803817401,74.57832448,9.3911853806,18.97456439,26.7854997,0.3645103144,0.7450430603,0.5007009814,0.0400560785,2.4193871419999997,94.70058081299999,0.0,50.823152413,75.521755872
